filter_radius,image_size,gpu_time_mean,cpu_time_mean,gpu_time_std,cpu_time_std,count,speedup,speedup_std
16,64,0.0001489,0.0004886,7.340148348485728e-06,2.132916625968613e-05,10,3.2813969106783074,0.21606742247935493
16,128,0.0002829,0.0019377,6.573515886579356e-06,6.004637096999841e-05,10,6.849416755037116,0.2652949703662662
16,256,0.0007317000000000001,0.0074893,9.262229153335015e-06,9.994670802204743e-05,10,10.23547902145688,0.18826992646262686
16,512,0.0026406,0.029908499999999998,2.3566454501638112e-05,0.0002121484019370512,10,11.326403090206771,0.12912283441825717
16,1024,0.009435299999999999,0.12185380000000001,4.786566851326927e-05,0.002924891177462851,10,12.914671499581361,0.3168422763279149
16,2048,0.033491900000000005,0.3646621,0.00045111453337508804,0.016142453857590677,10,10.888068458343657,0.5037988800256851
16,4096,0.1328186,1.6972502999999999,0.0011444736975765105,0.12703273408592147,10,12.778709457862075,0.9627553902785835
16,8192,0.4616295,7.835270199999999,0.03689569008931354,0.2023357761196857,10,16.973070828445753,1.4256220944749176
16,16384,2.0517052,33.5328534,0.09490823834256368,1.4619840217900375,10,16.343894532216424,1.0389187112226692
